1.2182,-154.5,682.83,57.907,-154.99,684.81,-50.991,-112,670.01,-0.64612,-109.37,667.69,49.472,-108.06,670.36,100.54,-107.88,681.81,-85.583,-75.398,683.39,-52.347,-72.995,660.61,-0.60364,-66.204,659.24,43.999,-68.188,664.84,93.146,-63.88,673.86,139.7,-66.562,699.21,-82.435,-35.515,678.9,-43.416,-28.692,656.29,-1.6091,-25.529,658.95,41.915,-25.521,661.08,87.761,-25.985,668.21,128.76,-29.299,692.81,-79.244,7.8811,667.79,-43.993,16.177,651.94,-5.3309,18.317,654.36,39.867,17.808,654.84,85.074,16.928,659.88,121.14,13.128,683.79,-83.151,47.3,665.78,-51.193,55.177,648.26,-8.7999,58.477,650.02,37.784,59.711,647.46,82.855,58.529,651.1,116.97,54.85,676.15,-91.302,82.702,660.82,-54.008,91.792,648.09,-13.027,96.706,650.77,35.062,99.939,645.56,77.676,94.102,648.78,118.43,85.408,670.9,-111.43,122.27,671.11,-83.975,133.97,652.54,-49.124,138,645.15,-12.071,140.2,646.38,34.192,142.19,646.5,74.419,138.77,647.94,110.43,131.99,662.29,145.7,121.69,705.22,-120.87,168.93,669.74,-92.543,177.79,654.3,-52.591,185.27,648.1,-17.119,184.04,653.79,32.485,186,653.86,77.256,186.66,650.72,112.76,177.96,664,143.14,163.93,689.27,-136.77,211.31,679.38,-102.71,220.32,665.89,-60.129,222.28,667.48,-20.796,223.08,672.38,36.627,224.09,674.75,124.58,219.56,678.56,159.4,218.24,693.7,-151.59,260.02,696.97,-114.92,262.86,694.2,-68.383,266.48,695.8,-21.298,261.67,697.69,42.881,262.52,695.48,81.518,227.78,671.96,91.049,265.45,698.39,129.63,259.86,705.86,167.15,252.96,721.51
2.065,-154.26,683.08,58.704,-154.92,685.19,-50.277,-111.66,670.06,0.014346,-109.27,667.86,50.093,-108.14,670.62,101.12,-108.04,682.07,-84.997,-74.756,683.13,-51.797,-72.721,660.61,-0.11525,-66.188,659.33,44.472,-68.322,664.97,93.583,-64.143,673.99,140.13,-66.773,699.2,-82.021,-34.899,678.59,-43.051,-28.482,656.23,-1.2755,-25.515,658.93,42.235,-25.706,661.1,88.073,-26.323,668.24,129.07,-29.592,692.7,-79.004,8.4162,667.53,-43.797,16.37,651.86,-5.1527,18.308,654.29,40.042,17.553,654.83,85.252,16.481,659.89,121.33,12.717,683.64,-83.057,47.873,665.52,-51.133,55.402,648.18,-8.7557,58.45,649.97,37.828,59.381,647.47,82.912,57.971,651.12,117.04,54.326,675.99,-91.33,83.318,660.62,-54.07,92.052,648.03,-13.104,96.713,650.73,34.988,99.587,645.59,77.634,93.518,648.81,118.42,84.784,670.76,-111.59,123.16,670.88,-84.172,134.51,652.51,-49.328,138.22,645.2,-12.273,140.17,646.43,34.003,141.83,646.57,74.261,138.15,648,110.31,131.27,662.24,145.6,121.13,704.81,-121.17,169.92,669.66,-92.871,178.45,654.38,-52.929,185.56,648.25,-17.442,184.1,653.89,32.185,185.69,653.96,76.988,185.99,650.85,112.53,177.17,664,142.96,163.17,689.04,-137.2,212.55,679.4,-103.16,221.18,666.05,-60.568,222.79,667.62,-21.22,223.3,672.48,36.238,223.88,674.81,124.28,218.74,678.55,159.13,217.3,693.55,-152.15,261.58,697.12,-115.49,264.07,694.37,-68.935,267.29,695.95,-21.814,262.08,697.77,42.414,262.39,695.53,81.161,227.21,672.04,90.622,264.95,698.4,129.25,259.13,705.76,166.82,252.09,721.24
2.1252,-154.45,683.17,58.819,-154.91,685.44,-50.352,-112.02,669.97,-0.035787,-109.51,667.94,50.107,-108.21,670.8,101.26,-107.9,682.28,-85.066,-75.078,682.71,-51.955,-73.078,660.52,-0.23203,-66.426,659.37,44.439,-68.424,665.07,93.665,-64.066,674.1,140.4,-66.435,699.17,-82.144,-35.173,678.16,-43.251,-28.781,656.13,-1.4113,-25.717,658.89,42.174,-25.807,661.14,88.124,-26.283,668.31,129.31,-29.331,692.59,-79.206,8.1682,667.2,-44.037,16.114,651.77,-5.3241,18.125,654.25,39.95,17.449,654.86,85.271,16.486,659.96,121.53,12.908,683.52,-83.289,47.68,665.22,-51.408,55.18,648.13,-8.9528,58.289,649.96,37.708,59.273,647.57,82.905,57.948,651.25,117.22,54.471,675.9,-91.605,83.161,660.4,-54.351,91.884,648.01,-13.297,96.597,650.73,34.871,99.5,645.72,77.626,93.491,648.95,118.61,84.907,670.72,-111.85,123.11,670.61,-84.475,134.41,652.49,-49.604,138.12,645.31,-12.468,140.09,646.56,33.915,141.78,646.74,74.276,138.14,648.19,110.48,131.35,662.3,146.04,121.43,704.42,-121.44,169.96,669.54,-93.168,178.44,654.47,-53.176,185.53,648.46,-17.585,184.1,654.05,32.164,185.7,654.15,77.072,186.01,651.1,112.77,177.26,664.11,143.37,163.39,688.87,-137.43,212.71,679.35,-103.4,221.3,666.19,-60.713,222.9,667.76,-21.252,223.42,672.57,36.364,223.99,674.89,124.67,218.88,678.61,159.69,217.52,693.45,-152.3,261.91,697.14,-115.58,264.36,694.42,-68.926,267.55,695.99,-21.689,262.32,697.75,42.698,262.59,695.53,81.403,227.32,672.18,91.063,265.15,698.38,129.83,259.36,705.65,167.57,252.38,720.94
2.2577,-154.2,683.58,58.677,-154.51,685.88,-50.033,-111.87,670.18,-0.0010309,-109.21,668.16,49.897,-107.8,671.03,100.85,-107.42,682.52,-84.488,-75.15,682.77,-51.69,-72.898,660.6,-0.26055,-66.116,659.44,44.206,-68.039,665.15,93.228,-63.626,674.18,139.87,-66.048,699.26,-81.609,-35.249,678.12,-43.065,-28.599,656.09,-1.4446,-25.464,658.85,41.918,-25.466,661.1,87.667,-25.881,668.28,128.77,-29.003,692.58,-78.744,8.1331,667.09,-43.867,16.27,651.65,-5.3613,18.34,654.13,39.667,17.761,654.75,84.775,16.866,659.85,120.97,13.195,683.42,-82.799,47.6,665.07,-51.205,55.295,647.97,-8.985,58.468,649.8,37.401,59.566,647.42,82.375,58.312,651.1,116.64,54.717,675.75,-91.074,83.056,660.25,-54.113,91.94,647.86,-13.284,96.695,650.58,34.581,99.728,645.56,77.118,93.79,648.79,118,85.13,670.56,-111.1,122.82,670.49,-83.997,134.31,652.38,-49.38,138.13,645.18,-12.457,140.15,646.44,33.659,141.91,646.61,73.801,138.34,648.06,109.88,131.51,662.15,145.47,121.34,704.27,-120.6,169.6,669.5,-92.584,178.24,654.43,-52.869,185.43,648.42,-17.465,184,654,31.991,185.68,654.1,76.628,186.09,651.04,112.19,177.3,664.03,142.76,163.31,688.76,-136.38,212.18,679.43,-102.63,220.91,666.27,-60.206,222.54,667.83,-20.963,223.06,672.63,36.318,223.7,674.93,124.14,218.72,678.62,159.05,217.29,693.46,-150.97,261.11,697.41,-114.51,263.61,694.68,-68.147,266.83,696.23,-21.208,261.65,697.96,42.771,262.02,695.72,81.085,227.11,672.23,90.87,264.62,698.56,129.45,258.85,705.8,167.06,251.82,721.07
2.5312,-154.15,684.03,59.045,-154.47,686.44,-49.912,-111.77,670.34,0.18933,-109.13,668.35,50.167,-107.75,671.3,101.21,-107.4,682.91,-84.488,-75.019,682.86,-51.638,-72.767,660.59,-0.14318,-66.025,659.45,44.397,-67.987,665.24,93.499,-63.614,674.36,140.22,-66.082,699.62,-81.67,-35.1,678.1,-43.071,-28.459,655.97,-1.3949,-25.374,658.75,42.04,-25.419,661.05,87.873,-25.881,668.3,129.05,-29.06,692.77,-78.857,8.3049,666.96,-43.934,16.42,651.43,-5.3746,18.433,653.93,39.732,17.8,654.57,84.926,16.85,659.73,121.18,13.114,683.45,-82.965,47.785,664.9,-51.326,55.461,647.71,-9.0465,58.562,649.55,37.422,59.597,647.15,82.485,58.28,650.88,116.81,54.607,675.67,-91.283,83.267,660.06,-54.274,92.106,647.6,-13.388,96.78,650.32,34.564,99.742,645.27,77.189,93.739,648.53,118.14,84.993,670.42,-111.37,123.05,670.4,-84.233,134.53,652.19,-49.565,138.29,644.95,-12.585,140.22,646.19,33.614,141.9,646.35,73.84,138.25,647.8,109.99,131.35,661.97,145.63,121.05,704.31,-120.91,169.85,669.5,-92.854,178.46,654.35,-53.082,185.57,648.29,-17.623,184.04,653.86,31.923,185.61,653.93,76.656,185.94,650.85,112.29,177.08,663.89,142.91,163,688.74,-136.72,212.45,679.62,-102.93,221.12,666.38,-60.448,222.63,667.9,-21.145,223.04,672.68,36.238,223.53,674.96,124.25,218.38,678.61,159.24,216.85,693.53,-151.35,261.37,697.91,-114.84,263.77,695.11,-68.413,266.84,696.62,-21.404,261.52,698.27,42.694,261.74,695.95,81.103,226.86,672.22,90.896,264.23,698.79,129.56,258.37,706.03,167.25,251.25,721.35
1.9275,-154.56,684.12,58.481,-154.67,686.6,-50.326,-112.27,670.34,-0.14004,-109.45,668.43,49.863,-107.89,671.42,100.82,-107.37,683.01,-85.046,-75.605,682.63,-51.864,-73.19,660.58,-0.28788,-66.263,659.5,44.227,-68.084,665.3,93.281,-63.547,674.39,139.72,-65.893,699.51,-82.1,-35.597,677.86,-43.158,-28.77,655.94,-1.4694,-25.554,658.73,41.989,-25.46,661.05,87.786,-25.781,668.3,128.68,-28.869,692.61,-79.066,7.918,666.77,-43.89,16.19,651.4,-5.3189,18.316,653.91,39.834,17.822,654.59,85.021,17.006,659.75,121,13.332,683.3,-83.087,47.458,664.72,-51.175,55.283,647.7,-8.8703,58.503,649.55,37.691,59.684,647.21,82.765,58.495,650.94,116.79,54.863,675.55,-91.289,82.993,659.94,-54.064,91.979,647.61,-13.164,96.76,650.33,34.921,99.876,645.35,77.552,93.982,648.61,118.25,85.293,670.34,-111.47,122.76,670.25,-84.043,134.38,652.21,-49.238,138.25,645.04,-12.232,140.28,646.28,34.024,142.08,646.47,74.281,138.54,647.91,110.28,131.69,661.97,145.36,121.36,703.97,-120.92,169.62,669.46,-92.627,178.36,654.45,-52.725,185.59,648.45,-17.307,184.12,653.98,32.3,185.81,654.06,77.139,186.27,651.01,112.64,177.45,663.94,142.93,163.38,688.57,-136.81,212.23,679.63,-102.8,221.02,666.51,-60.3,222.61,668.01,-21.023,223.09,672.75,36.396,223.71,675.01,124.48,218.77,678.63,159.31,217.29,693.43,-151.6,261.14,697.97,-115.03,263.61,695.18,-68.584,266.76,696.67,-21.564,261.53,698.27,42.636,261.9,695.95,81.365,227.16,672.3,90.867,264.49,698.77,129.48,258.7,705.94,167.01,251.63,721.12
2.4763,-154.29,684.08,59.105,-154.44,686.61,-49.961,-111.89,670.32,0.27537,-109.11,668.5,50.348,-107.62,671.51,101.39,-107.24,683.02,-84.832,-75.291,682.33,-51.617,-72.749,660.63,0.0080418,-65.902,659.61,44.598,-67.835,665.4,93.732,-63.45,674.43,140.26,-66.056,699.27,-82.003,-35.265,677.58,-43.026,-28.338,656,-1.2838,-25.239,658.81,42.251,-25.253,661.15,88.141,-25.72,668.36,129.12,-29.079,692.39,-79.087,8.3198,666.62,-43.877,16.627,651.5,-5.2478,18.622,654.01,39.994,18.008,654.73,85.282,17.041,659.88,121.34,13.086,683.15,-83.217,47.871,664.59,-51.271,55.743,647.83,-8.8981,58.805,649.7,37.76,59.863,647.44,82.943,58.513,651.17,117.05,54.571,675.48,-91.521,83.463,659.88,-54.252,92.42,647.75,-13.285,97.017,650.47,34.904,100,645.61,77.652,93.949,648.86,118.47,84.952,670.34,-111.83,123.2,670.06,-84.382,134.87,652.3,-49.518,138.66,645.25,-12.437,140.51,646.51,33.926,142.12,646.73,74.296,138.41,648.19,110.4,131.31,662.09,145.58,120.5,703.54,-121.4,170.1,669.34,-93.078,178.85,654.56,-53.108,185.93,648.68,-17.609,184.24,654.15,32.121,185.69,654.26,77.089,185.99,651.3,112.7,176.91,664.08,143.09,162.52,688.38,-137.42,212.68,679.46,-103.36,221.42,666.54,-60.775,222.76,668.04,-21.408,222.98,672.73,36.161,223.28,674.99,124.52,217.9,678.64,159.47,216.13,693.27,-152.34,261.49,697.68,-115.7,263.76,694.93,-69.162,266.61,696.41,-22.02,261.09,697.99,42.358,261.13,695.74,81.261,226.53,672.36,90.736,263.43,698.56,129.48,257.39,705.65,167.14,250.01,720.65
2.8753,-154.24,684.76,59.553,-154.33,687.31,-49.802,-111.86,670.66,0.40873,-109.01,668.74,50.531,-107.49,671.77,101.74,-107.12,683.49,-84.593,-75.391,682.86,-51.638,-72.688,660.67,-0.033893,-65.794,659.56,44.642,-67.718,665.43,93.908,-63.344,674.61,140.77,-66.047,699.96,-81.882,-35.357,677.92,-43.169,-28.27,655.84,-1.3945,-25.16,658.65,42.186,-25.155,661,88.194,-25.627,668.34,129.49,-29.093,692.86,-79.149,8.2807,666.66,-44.127,16.702,651.17,-5.4647,18.701,653.68,39.808,18.11,654.38,85.193,17.142,659.61,121.55,13.068,683.35,-83.343,47.834,664.54,-51.6,55.829,647.39,-9.1995,58.893,649.23,37.457,59.987,646.88,82.725,58.637,650.67,117.14,54.556,675.47,-91.727,83.455,659.72,-54.606,92.504,647.27,-13.601,97.09,649.99,34.56,100.12,644.98,77.388,94.065,648.28,118.5,84.947,670.2,-111.93,123.13,670.12,-84.702,134.93,651.95,-49.917,138.77,644.7,-12.809,140.61,645.93,33.588,142.22,646.11,74.016,138.52,647.58,110.32,131.33,661.76,146.02,120.25,704.07,-121.53,170.07,669.41,-93.378,178.92,654.27,-53.47,186.04,648.2,-17.893,184.29,653.74,31.875,185.75,653.81,76.861,186.07,650.76,112.66,176.91,663.78,143.37,162.35,688.6,-137.42,212.61,679.78,-103.52,221.44,666.54,-60.904,222.75,668,-21.466,222.92,672.73,36.174,223.19,674.98,124.69,217.79,678.67,159.87,215.92,693.61,-152.11,261.35,698.47,-115.51,263.62,695.59,-68.94,266.43,697.03,-21.762,260.87,698.56,42.646,260.9,696.2,81.302,226.46,672.28,91.122,263.18,699.06,130.01,257.09,706.29,167.9,249.6,721.61
3.2431,-154.62,684.35,59.89,-154.72,687,-49.517,-112.23,670.4,0.65011,-109.45,668.63,50.748,-107.94,671.73,101.95,-107.49,683.33,-84.359,-75.545,682.24,-51.453,-73.052,660.61,0.10428,-66.224,659.63,44.771,-68.152,665.47,94.024,-63.73,674.57,140.9,-66.254,699.49,-81.741,-35.463,677.42,-43.084,-28.586,655.89,-1.3345,-25.515,658.72,42.235,-25.544,661.11,88.244,-25.999,668.39,129.56,-29.309,692.48,-79.097,8.1963,666.43,-44.119,16.462,651.34,-5.4743,18.414,653.86,39.791,17.763,654.62,85.18,16.785,659.83,121.56,12.848,683.14,-83.345,47.848,664.38,-51.641,55.679,647.65,-9.2586,58.678,649.52,37.39,59.685,647.3,82.665,58.303,651.09,117.1,54.353,675.41,-91.765,83.558,659.69,-54.681,92.46,647.57,-13.691,96.986,650.29,34.461,99.908,645.46,77.299,93.796,648.76,118.43,84.763,670.27,-111.98,123.47,669.92,-84.784,135.11,652.18,-50.021,138.83,645.13,-12.923,140.6,646.38,33.472,142.12,646.61,73.909,138.35,648.1,110.23,131.19,662.03,145.96,120.33,703.47,-121.58,170.58,669.31,-93.465,179.28,654.54,-53.578,186.27,648.64,-18.007,184.46,654.08,31.76,185.81,654.2,76.755,186.03,651.27,112.57,176.87,664.06,143.3,162.41,688.36,-137.45,213.37,679.57,-103.58,222.03,666.64,-60.991,223.23,668.09,-21.561,223.31,672.75,36.079,223.47,675,124.62,217.91,678.7,159.82,216.09,693.37,-152.1,262.42,698.01,-115.53,264.55,695.2,-68.982,267.22,696.62,-21.823,261.51,698.12,42.582,261.38,695.85,81.218,226.64,672.41,91.072,263.58,698.7,129.97,257.45,705.81,167.88,249.99,720.84
3.102,-154.62,684.29,59.647,-154.56,687.02,-49.522,-112.46,670.3,0.5674,-109.63,668.6,50.576,-107.99,671.74,101.66,-107.28,683.38,-84.386,-75.643,682.05,-51.424,-73.379,660.54,0.055369,-66.49,659.6,44.632,-68.275,665.47,93.783,-63.644,674.59,140.48,-65.755,699.48,-81.764,-35.583,677.24,-43.055,-28.926,655.84,-1.3804,-25.77,658.68,42.125,-25.707,661.1,88.05,-25.993,668.41,129.2,-28.924,692.44,-79.07,7.9853,666.31,-44.06,16.103,651.3,-5.4783,18.125,653.83,39.735,17.539,654.62,85.059,16.694,659.86,121.28,13.105,683.1,-83.292,47.649,664.29,-51.537,55.307,647.64,-9.2131,58.364,649.51,37.407,59.394,647.33,82.629,58.118,651.14,116.9,54.515,675.38,-91.658,83.34,659.66,-54.55,92.123,647.59,-13.616,96.709,650.29,34.528,99.619,645.5,77.318,93.594,648.81,118.3,84.874,670.26,-111.87,123.42,669.89,-84.606,134.87,652.23,-49.839,138.51,645.19,-12.78,140.31,646.43,33.585,141.87,646.67,73.991,138.16,648.17,110.21,131.21,662.05,145.67,120.89,703.33,-121.42,170.57,669.36,-93.242,179.11,654.63,-53.353,186.05,648.75,-17.845,184.31,654.14,31.895,185.68,654.26,76.895,185.91,651.35,112.62,176.93,664.09,143.17,162.79,688.31,-137.27,213.54,679.67,-103.36,222.06,666.77,-60.815,223.26,668.17,-21.442,223.4,672.78,36.157,223.61,675,124.66,218.17,678.7,159.77,216.56,693.34,-151.93,262.87,698.16,-115.38,264.94,695.31,-68.887,267.62,696.67,-21.78,261.92,698.1,42.611,261.78,695.82,81.309,226.79,672.43,91.085,264.04,698.65,129.93,258.03,705.74,167.74,250.78,720.72
