0.89123,-0.36487,-0.12079,0.24078,0.95615,-0.26273,-0.12737,-0.023019,0.33924,0.64252,0.68617,-0.035268,0.96846,-0.14365,-0.17017,0.1118,0.27131,0.57661,0.76105,0.12129,0.9715,-0.16842,-0.14987,0.073281,0.21978,0.93461,0.24782,-0.12954,-0.06188,-0.8283,-0.43868,0.34301,-0.22024,-0.92875,-0.25405,0.15615,0.32762,0.92493,0.17033,-0.090303,0.88205,-0.24932,-0.024264,-0.39905,0.28758,0.95736,0.02186,-0.016985,0.95865,-0.12802,-0.2462,0.06317,0.29819,0.93787,0.17741,0.0020223,0.96793,-0.22895,-0.10211,-0.016562,0.93822,-0.26674,0.21774,0.034535
0.89077,-0.36529,-0.11905,0.24274,0.95635,-0.26235,-0.12697,-0.021261,0.34014,0.6455,0.68291,-0.035664,0.96806,-0.14595,-0.16931,0.11353,0.27198,0.5803,0.75828,0.11956,0.97209,-0.16858,-0.14623,0.072432,0.2196,0.93635,0.24078,-0.13053,-0.059431,-0.83112,-0.43361,0.34307,-0.22031,-0.92966,-0.25138,0.15496,0.32751,0.92564,0.16752,-0.088648,0.88156,-0.25018,-0.026988,-0.39941,0.28683,0.9577,0.016687,-0.015931,0.95842,-0.12896,-0.24661,0.063126,0.29598,0.93961,0.17182,0.00082815,0.96845,-0.2278,-0.099272,-0.019066,0.93875,-0.2631,0.22025,0.031989
0.89143,-0.36342,-0.11589,0.24464,0.95722,-0.25965,-0.12612,-0.020035,0.33955,0.64864,0.68018,-0.036411,0.96792,-0.14802,-0.16749,0.11479,0.27199,0.58367,0.75583,0.11862,0.97248,-0.16883,-0.14397,0.071041,0.21846,0.93823,0.23454,-0.13036,-0.056613,-0.83427,-0.42853,0.34226,-0.21799,-0.93109,-0.24941,0.15279,0.32595,0.92698,0.16483,-0.085454,0.88147,-0.24917,-0.029666,-0.40006,0.28603,0.95805,0.012095,-0.013238,0.95831,-0.12952,-0.24681,0.0629,0.29412,0.94109,0.16688,0.00037123,0.96896,-0.22677,-0.096065,-0.021749,0.93927,-0.25944,0.22278,0.028889
0.89099,-0.3636,-0.11435,0.24669,0.95717,-0.26049,-0.12503,-0.018282,0.34175,0.65014,0.67766,-0.036112,0.96716,-0.15197,-0.1678,0.11553,0.2749,0.5856,0.75323,0.11897,0.97195,-0.17216,-0.14399,0.070237,0.22173,0.93864,0.22955,-0.13075,-0.058375,-0.83614,-0.4253,0.34144,-0.21848,-0.93153,-0.24755,0.15245,0.32716,0.92707,0.16234,-0.084594,0.88088,-0.25136,-0.031094,-0.39988,0.28833,0.95742,0.0080588,-0.01213,0.95746,-0.13245,-0.24868,0.062426,0.296,0.94124,0.16266,-0.00055659,0.96845,-0.22908,-0.095343,-0.023258,0.93914,-0.2597,0.22316,0.027587
0.88993,-0.36513,-0.11415,0.24833,0.95656,-0.26285,-0.12494,-0.01691,0.34518,0.65098,0.67515,-0.0354,0.96614,-0.15716,-0.16848,0.11613,0.27892,0.58701,0.7503,0.12115,0.97092,-0.17718,-0.14498,0.069971,0.22733,0.9384,0.22515,-0.13054,-0.062888,-0.83773,-0.4227,0.33997,-0.22089,-0.93154,-0.24533,0.1525,0.32981,0.92659,0.15966,-0.084613,0.88016,-0.25488,-0.031284,-0.39921,0.29202,0.95632,0.0043528,-0.012421,0.95641,-0.13673,-0.25046,0.062066,0.29987,0.94078,0.15816,-0.0014743,0.96734,-0.23334,-0.095967,-0.024331,0.93859,-0.26222,0.22259,0.027419
0.88763,-0.3694,-0.11527,0.24973,0.95505,-0.2681,-0.12548,-0.015774,0.3505,0.65111,0.67237,-0.033443,0.96461,-0.16403,-0.17038,0.11658,0.28477,0.58774,0.74712,0.12362,0.96931,-0.1842,-0.14682,0.070353,0.23435,0.93736,0.22161,-0.1316,-0.06999,-0.83811,-0.42123,0.33947,-0.22631,-0.93081,-0.24295,0.15284,0.33528,0.92508,0.1566,-0.085414,0.87898,-0.26022,-0.031196,-0.39839,0.29769,0.95457,0.00043993,-0.013381,0.95492,-0.14266,-0.25293,0.0616,0.30599,0.93949,0.15401,-0.0025269,0.96582,-0.23901,-0.097249,-0.024503,0.93777,-0.26643,0.22087,0.028652
0.88734,-0.37019,-0.11464,0.24987,0.95497,-0.26876,-0.12477,-0.015276,0.35103,0.65266,0.67059,-0.033391,0.96438,-0.16551,-0.17002,0.11696,0.28533,0.58939,0.74574,0.12278,0.96925,-0.18519,-0.1459,0.070526,0.23419,0.93778,0.21916,-0.13304,-0.070532,-0.83886,-0.42008,0.33891,-0.22704,-0.93136,-0.24046,0.15229,0.33622,0.92527,0.15395,-0.08448,0.87886,-0.26053,-0.031237,-0.39843,0.29771,0.95456,-0.0020044,-0.013256,0.9549,-0.14321,-0.25273,0.061545,0.30596,0.93991,0.1515,-0.0028149,0.96574,-0.23943,-0.09696,-0.024927,0.93793,-0.26565,0.22116,0.028502
0.88574,-0.37357,-0.11629,0.24978,0.95377,-0.27238,-0.12608,-0.015096,0.35451,0.65332,0.66823,-0.031076,0.96353,-0.16963,-0.1706,0.11713,0.28857,0.59042,0.74331,0.12499,0.96856,-0.18886,-0.14594,0.070204,0.23728,0.93753,0.21636,-0.13388,-0.073486,-0.83928,-0.41973,0.3377,-0.23129,-0.93119,-0.2379,0.15095,0.34057,0.92425,0.15106,-0.083439,0.87793,-0.26375,-0.031522,-0.39835,0.30074,0.9536,-0.0051055,-0.013066,0.95432,-0.14624,-0.25333,0.060854,0.30848,0.93953,0.14875,-0.0025734,0.96498,-0.2426,-0.096606,-0.025094,0.93743,-0.26735,0.22108,0.029606
0.88345,-0.37834,-0.11862,0.24958,0.95214,-0.27738,-0.12754,-0.014774,0.35937,0.65359,0.66551,-0.027714,0.96238,-0.17469,-0.17198,0.11715,0.29231,0.59097,0.74098,0.12749,0.96764,-0.1936,-0.146,0.069872,0.24115,0.93699,0.21394,-0.13466,-0.077152,-0.8395,-0.42023,0.33569,-0.23693,-0.9305,-0.23578,0.14981,0.34603,0.92264,0.1488,-0.082853,0.87642,-0.26854,-0.032954,-0.39836,0.30484,0.95228,-0.0079053,-0.012713,0.95352,-0.15014,-0.25422,0.060226,0.31216,0.93873,0.14604,-0.0027548,0.96414,-0.24588,-0.096664,-0.02526,0.93689,-0.269,0.22116,0.031213
0.88287,-0.37975,-0.11942,0.24914,0.95171,-0.27846,-0.12843,-0.014539,0.36075,0.65437,0.66404,-0.026728,0.96211,-0.17621,-0.17185,0.1173,0.29297,0.59158,0.74032,0.12698,0.96777,-0.19356,-0.14532,0.069596,0.24006,0.93741,0.21256,-0.13586,-0.076308,-0.83975,-0.42092,0.3344,-0.23881,-0.93045,-0.23464,0.14892,0.34769,0.9222,0.14788,-0.082429,0.87587,-0.26973,-0.034511,-0.39862,0.30515,0.95218,-0.0089014,-0.012613,0.95358,-0.151,-0.25343,0.060381,0.31089,0.93938,0.14456,-0.0027265,0.96449,-0.24496,-0.095394,-0.025487,0.93718,-0.26707,0.22223,0.031276
